subset,true_class,output_class,prefix_length,n_sequences,mean_probability
final_errors,Disgust,Disgust,2,34,0.1570406739882353
final_errors,Disgust,Fear,2,34,0.05189874652941178
final_errors,Disgust,Happiness,2,34,0.403559138747059
final_errors,Disgust,Neutral,2,34,0.15187651401470587
final_errors,Disgust,Sadness,2,34,0.09039879562058824
final_errors,Disgust,Surprise,2,34,0.01435681430941177
final_errors,Disgust,Anger,3,34,0.12815469589117648
final_errors,Disgust,Disgust,3,34,0.17082440967647056
final_errors,Disgust,Fear,3,34,0.054259533411764704
final_errors,Disgust,Happiness,3,34,0.3855643472617647
final_errors,Disgust,Neutral,3,34,0.15237105119705885
final_errors,Disgust,Sadness,3,34,0.09968882957558825
final_errors,Disgust,Surprise,3,34,0.00913715150117647
final_errors,Disgust,Anger,4,34,0.13533920545882352
final_errors,Disgust,Disgust,4,34,0.17286262177352937
final_errors,Disgust,Fear,4,34,0.06558786983235294
final_errors,Disgust,Happiness,4,34,0.3775374986352941
final_errors,Disgust,Neutral,4,34,0.1399622493117647
final_errors,Disgust,Sadness,4,34,0.10206992955411762
final_errors,Disgust,Surprise,4,34,0.006640633602647057
final_errors,Disgust,Anger,5,34,0.1450513579852941
final_errors,Disgust,Disgust,5,34,0.1747226335647059
final_errors,Disgust,Fear,5,34,0.08272058596470588
final_errors,Disgust,Happiness,5,34,0.3779471680029413
final_errors,Disgust,Neutral,5,34,0.10694773675294121
final_errors,Disgust,Sadness,5,34,0.10608303780264706
final_errors,Disgust,Surprise,5,34,0.006527471280588234
final_errors,Disgust,Anger,6,34,0.13772332085588235
final_errors,Disgust,Disgust,6,34,0.16306294036470587
final_errors,Disgust,Fear,6,34,0.10793000049911763
final_errors,Disgust,Happiness,6,34,0.386237366467647
final_errors,Disgust,Neutral,6,34,0.09169699143529413
final_errors,Disgust,Sadness,6,34,0.10594839741588236
final_errors,Disgust,Surprise,6,34,0.007400988907941177
final_errors,Disgust,Anger,7,34,0.12712774687058828
final_errors,Disgust,Disgust,7,34,0.15329199154588236
final_errors,Disgust,Fear,7,34,0.12252037927058822
final_errors,Disgust,Happiness,7,34,0.39126767062058826
final_errors,Disgust,Neutral,7,34,0.0905479681852941
final_errors,Disgust,Sadness,7,34,0.10886925746352939
final_errors,Disgust,Surprise,7,34,0.006374972070882353
final_errors,Disgust,Anger,8,34,0.1244208882
final_errors,Disgust,Disgust,8,34,0.1472085326282353
final_errors,Disgust,Fear,8,34,0.12935169420382353
final_errors,Disgust,Happiness,8,34,0.3956652084882353
final_errors,Disgust,Neutral,8,34,0.08639505471764705
final_errors,Disgust,Sadness,8,34,0.11149132369147059
final_errors,Disgust,Surprise,8,34,0.005467285611764705
final_errors,Disgust,Anger,9,34,0.1219270028882353
final_errors,Disgust,Disgust,9,34,0.14706177897264702
final_errors,Disgust,Fear,9,34,0.15345790471411763
final_errors,Disgust,Happiness,9,34,0.381430324517647
final_errors,Disgust,Neutral,9,34,0.08563739737352942
final_errors,Disgust,Sadness,9,34,0.1048884198682353
final_errors,Disgust,Surprise,9,34,0.005597179943088235
final_errors,Disgust,Anger,10,34,0.12167406143441176
final_errors,Disgust,Disgust,10,34,0.1465574473352941
final_errors,Disgust,Fear,10,34,0.18699746928823532
final_errors,Disgust,Happiness,10,34,0.35703907397647056
final_errors,Disgust,Neutral,10,34,0.09134967665000003
final_errors,Disgust,Sadness,10,34,0.09031529970117645
final_errors,Disgust,Surprise,10,34,0.0060669898824999985
final_errors,Disgust,Anger,11,34,0.12458767237235296
final_errors,Disgust,Disgust,11,34,0.14039132029294116
final_errors,Disgust,Fear,11,34,0.20005699819205885
final_errors,Disgust,Happiness,11,34,0.360038665014706
final_errors,Disgust,Neutral,11,34,0.08680054099117647
final_errors,Disgust,Sadness,11,34,0.08230779595999999
final_errors,Disgust,Surprise,11,34,0.005817014271882352
final_errors,Disgust,Anger,12,34,0.1184644508411765
final_errors,Disgust,Disgust,12,34,0.13831147754617645
final_errors,Disgust,Fear,12,34,0.21291949282529415
final_errors,Disgust,Happiness,12,34,0.3555542965264705
final_errors,Disgust,Neutral,12,34,0.0963937136264706
final_errors,Disgust,Sadness,12,34,0.07262031601676472
final_errors,Disgust,Surprise,12,34,0.005736257360705882
final_errors,Disgust,Anger,13,34,0.1296780307935294
final_errors,Disgust,Disgust,13,34,0.12485150452352937
final_errors,Disgust,Fear,13,34,0.22201222073941174
final_errors,Disgust,Happiness,13,34,0.35572075434705874
final_errors,Disgust,Neutral,13,34,0.07650949643529412
final_errors,Disgust,Sadness,13,34,0.08522540899382353
final_errors,Disgust,Surprise,13,34,0.006002587964705883
final_errors,Disgust,Anger,14,34,0.14572596438647056
final_errors,Disgust,Disgust,14,34,0.12646062544823528
final_errors,Disgust,Fear,14,34,0.21923227462058817
final_errors,Disgust,Happiness,14,34,0.3533413903735295
final_errors,Disgust,Neutral,14,34,0.059869660767647055
final_errors,Disgust,Sadness,14,34,0.08905650105411765
final_errors,Disgust,Surprise,14,34,0.006313577162941179
final_errors,Disgust,Anger,15,34,0.14810411188941172
final_errors,Disgust,Disgust,15,34,0.12633363278235296
final_errors,Disgust,Fear,15,34,0.21130213452294117
final_errors,Disgust,Happiness,15,34,0.3574803971605882
final_errors,Disgust,Neutral,15,34,0.06058333188823529
final_errors,Disgust,Sadness,15,34,0.09008992627029414
final_errors,Disgust,Surprise,15,34,0.00610646475852941
final_errors,Disgust,Anger,16,34,0.1448604004964706
final_errors,Disgust,Disgust,16,34,0.119835323865
final_errors,Disgust,Fear,16,34,0.20673474755705884
final_errors,Disgust,Happiness,16,34,0.3628389419579412
final_errors,Disgust,Neutral,16,34,0.07196208305294116
final_errors,Disgust,Sadness,16,34,0.08785353966735297
final_errors,Disgust,Surprise,16,34,0.005914960004823531
final_errors,Disgust,Anger,17,34,0.1412023899547059
final_errors,Disgust,Disgust,17,34,0.1123417651070588
final_errors,Disgust,Fear,17,34,0.2024269053614706
final_errors,Disgust,Happiness,17,34,0.3685185901441177
final_errors,Disgust,Neutral,17,34,0.08492599112647065
final_errors,Disgust,Sadness,17,34,0.08511142514088234
final_errors,Disgust,Surprise,17,34,0.005472935587676471
final_errors,Disgust,Anger,18,34,0.14263048504588238
final_errors,Disgust,Disgust,18,34,0.12393983335764706
final_errors,Disgust,Fear,18,34,0.18953083675470586
final_errors,Disgust,Happiness,18,34,0.36328625338529413
final_errors,Disgust,Neutral,18,34,0.09549868642941177
final_errors,Disgust,Sadness,18,34,0.07965711258735295
final_errors,Disgust,Surprise,18,34,0.00545679524617647
final_errors,Disgust,Anger,19,34,0.1424739920529412
final_errors,Disgust,Disgust,19,34,0.12466640397323533
final_errors,Disgust,Fear,19,34,0.17028731607323533
final_errors,Disgust,Happiness,19,34,0.3863341874205884
final_errors,Disgust,Neutral,19,34,0.08801306980882355
final_errors,Disgust,Sadness,19,34,0.08336005977029413
final_errors,Disgust,Surprise,19,34,0.004864970086764706
final_errors,Disgust,Anger,20,34,0.1495146351579412
final_errors,Disgust,Disgust,20,34,0.11094495270558824
final_errors,Disgust,Fear,20,34,0.16697853618029407
final_errors,Disgust,Happiness,20,34,0.39186467899529415
final_errors,Disgust,Neutral,20,34,0.09482366753235298
final_errors,Disgust,Sadness,20,34,0.08109844331735294
final_errors,Disgust,Surprise,20,34,0.004775097133529412
final_errors,Disgust,Anger,21,34,0.15790537720588235
final_errors,Disgust,Disgust,21,34,0.11065909556029414
final_errors,Disgust,Fear,21,34,0.14982070080147059
final_errors,Disgust,Happiness,21,34,0.41084635490588234
final_errors,Disgust,Neutral,21,34,0.0916868859970588
final_errors,Disgust,Sadness,21,34,0.07408446670264707
final_errors,Disgust,Surprise,21,34,0.004997111396764707
final_errors,Disgust,Anger,22,34,0.15764954259558825
final_errors,Disgust,Disgust,22,34,0.10491608640294116
final_errors,Disgust,Fear,22,34,0.14528837919264703
final_errors,Disgust,Happiness,22,34,0.4314354360323529
final_errors,Disgust,Neutral,22,34,0.0815008287764706
final_errors,Disgust,Sadness,22,34,0.07155452034029412
final_errors,Disgust,Surprise,22,34,0.007655214293647059
final_errors,Disgust,Anger,23,34,0.16868224776058827
final_errors,Disgust,Disgust,23,34,0.10543859896470587
final_errors,Disgust,Fear,23,34,0.1396845034852941
final_errors,Disgust,Happiness,23,34,0.43889576480705883
final_errors,Disgust,Neutral,23,34,0.06808669219264707
final_errors,Disgust,Sadness,23,34,0.06597383179029413
final_errors,Disgust,Surprise,23,34,0.013238347424882353
final_errors,Disgust,Anger,24,34,0.18277426123941182
final_errors,Disgust,Disgust,24,34,0.10199654442058824
final_errors,Disgust,Fear,24,34,0.13165760443029412
final_errors,Disgust,Happiness,24,34,0.4475576756147057
final_errors,Disgust,Neutral,24,34,0.050618261816470576
final_errors,Disgust,Sadness,24,34,0.0648780119817647
final_errors,Disgust,Surprise,24,34,0.020517631534117644
final_errors,Disgust,Anger,25,34,0.19056583565970592
final_errors,Disgust,Disgust,25,34,0.08956748878647056
final_errors,Disgust,Fear,25,34,0.13314540203676473
final_errors,Disgust,Happiness,25,34,0.4726898639338235
final_errors,Disgust,Neutral,25,34,0.04231641831764705
final_errors,Disgust,Sadness,25,34,0.06293915889705884
final_errors,Disgust,Surprise,25,34,0.008775836090117646
final_errors,Disgust,Anger,26,34,0.19364768603411764
final_errors,Disgust,Disgust,26,34,0.08321004701588233
final_errors,Disgust,Fear,26,34,0.11359892141235296
final_errors,Disgust,Happiness,26,34,0.49851657052205867
final_errors,Disgust,Neutral,26,34,0.03879890688382354
final_errors,Disgust,Sadness,26,34,0.06735698782088236
final_errors,Disgust,Surprise,26,34,0.004870882499117648
final_errors,Disgust,Anger,27,34,0.199456256175
final_errors,Disgust,Disgust,27,34,0.05415370536382354
final_errors,Disgust,Fear,27,34,0.10804335866382356
final_errors,Disgust,Happiness,27,34,0.5119815619779411
final_errors,Disgust,Neutral,27,34,0.034758571044999985
final_errors,Disgust,Sadness,27,34,0.08139666420264705
final_errors,Disgust,Surprise,27,34,0.0102098987025
final_errors,Disgust,Anger,28,34,0.2116253226920588
final_errors,Disgust,Disgust,28,34,0.05987501634117647
final_errors,Disgust,Fear,28,34,0.09522806026735292
final_errors,Disgust,Happiness,28,34,0.5135035773988235
final_errors,Disgust,Neutral,28,34,0.013917208425294116
final_errors,Disgust,Sadness,28,34,0.08232836652117648
final_errors,Disgust,Surprise,28,34,0.023522452830882362
final_errors,Disgust,Anger,29,34,0.21664383584823527
final_errors,Disgust,Disgust,29,34,0.05518481651647058
final_errors,Disgust,Fear,29,34,0.08710416412058823
final_errors,Disgust,Happiness,29,34,0.516137666727353
final_errors,Disgust,Neutral,29,34,0.015279578579411764
final_errors,Disgust,Sadness,29,34,0.08148581575264705
final_errors,Disgust,Surprise,29,34,0.028164132033676455
final_errors,Disgust,Anger,30,34,0.21965574954911765
final_errors,Disgust,Disgust,30,34,0.060646709858823505
final_errors,Disgust,Fear,30,34,0.09050527961323526
final_errors,Disgust,Happiness,30,34,0.5165128697117648
final_errors,Disgust,Neutral,30,34,0.016625086591470595
final_errors,Disgust,Sadness,30,34,0.07424356919911765
final_errors,Disgust,Surprise,30,34,0.021810719131764706
final_errors,Fear,Anger,1,37,0.08674032422162163
final_errors,Fear,Disgust,1,37,0.13708440539189187
final_errors,Fear,Fear,1,37,0.14382149019729729
final_errors,Fear,Happiness,1,37,0.2876863570675675
final_errors,Fear,Neutral,1,37,0.0684965188783784
final_errors,Fear,Sadness,1,37,0.18207010399999995
final_errors,Fear,Surprise,1,37,0.0941007990081081
final_errors,Fear,Anger,2,37,0.059998436116216226
final_errors,Fear,Disgust,2,37,0.1480487859162162
final_errors,Fear,Fear,2,37,0.150928942927027
final_errors,Fear,Happiness,2,37,0.30481397667216215
final_errors,Fear,Neutral,2,37,0.06252350764054053
final_errors,Fear,Sadness,2,37,0.1938452557135135
final_errors,Fear,Surprise,2,37,0.0798410915591892
final_errors,Fear,Anger,3,37,0.05569569175702702
final_errors,Fear,Disgust,3,37,0.15897240981
final_errors,Fear,Fear,3,37,0.15614201166081082
final_errors,Fear,Happiness,3,37,0.31776243759918915
final_errors,Fear,Neutral,3,37,0.0630002874962162
final_errors,Fear,Sadness,3,37,0.1785367572278379
final_errors,Fear,Surprise,3,37,0.06989039799324323
final_errors,Fear,Anger,4,37,0.06182757566135135
final_errors,Fear,Disgust,4,37,0.16713212849999995
final_errors,Fear,Fear,4,37,0.15983272396486486
final_errors,Fear,Happiness,4,37,0.3180221012535135
final_errors,Fear,Neutral,4,37,0.061653520766216226
final_errors,Fear,Sadness,4,37,0.15882784131216218
final_errors,Fear,Surprise,4,37,0.07270411879378377
final_errors,Fear,Anger,5,37,0.06627180881675677
final_errors,Fear,Disgust,5,37,0.16800499309540537
final_errors,Fear,Fear,5,37,0.16435512266000002
final_errors,Fear,Happiness,5,37,0.3157340368345946
final_errors,Fear,Neutral,5,37,0.06480714682972971
final_errors,Fear,Sadness,5,37,0.14593739304324327
final_errors,Fear,Surprise,5,37,0.07488950158972973
final_errors,Fear,Anger,6,37,0.07712225902162162
final_errors,Fear,Disgust,6,37,0.16282058940972977
final_errors,Fear,Fear,6,37,0.1736950338843243
final_errors,Fear,Happiness,6,37,0.3238936246737838
final_errors,Fear,Neutral,6,37,0.06121047012351349
final_errors,Fear,Sadness,6,37,0.13496877129
final_errors,Fear,Surprise,6,37,0.06628926081054055
final_errors,Fear,Anger,7,37,0.09129417790756755
final_errors,Fear,Disgust,7,37,0.18721812402270266
final_errors,Fear,Fear,7,37,0.15747026148810817
final_errors,Fear,Happiness,7,37,0.3266681718091892
final_errors,Fear,Neutral,7,37,0.06070262346594592
final_errors,Fear,Sadness,7,37,0.11742087823324325
final_errors,Fear,Surprise,7,37,0.059225766513513516
final_errors,Fear,Anger,8,37,0.09518374945459461
final_errors,Fear,Disgust,8,37,0.1884890815205405
final_errors,Fear,Fear,8,37,0.17117774407162162
final_errors,Fear,Happiness,8,37,0.320600981462973
final_errors,Fear,Neutral,8,37,0.06153360072270271
final_errors,Fear,Sadness,8,37,0.1040139932418919
final_errors,Fear,Surprise,8,37,0.05900085322972972
final_errors,Fear,Anger,9,37,0.08603048330054053
final_errors,Fear,Disgust,9,37,0.18745647787162165
final_errors,Fear,Fear,9,37,0.18223291709729725
final_errors,Fear,Happiness,9,37,0.3245553724216217
final_errors,Fear,Neutral,9,37,0.06683571649081081
final_errors,Fear,Sadness,9,37,0.09338718233432432
final_errors,Fear,Surprise,9,37,0.05950183720189189
final_errors,Fear,Anger,10,37,0.08298655965837838
final_errors,Fear,Disgust,10,37,0.194932070132973
final_errors,Fear,Fear,10,37,0.18873397310945944
final_errors,Fear,Happiness,10,37,0.31703938084918926
final_errors,Fear,Neutral,10,37,0.07586995803162164
final_errors,Fear,Sadness,10,37,0.08074489881135134
final_errors,Fear,Surprise,10,37,0.05969317451891892
final_errors,Fear,Anger,11,37,0.09201097288162162
final_errors,Fear,Disgust,11,37,0.19344194643243245
final_errors,Fear,Fear,11,37,0.19974216871297298
final_errors,Fear,Happiness,11,37,0.29876797010621625
final_errors,Fear,Neutral,11,37,0.07877080272297295
final_errors,Fear,Sadness,11,37,0.0765777593178378
final_errors,Fear,Surprise,11,37,0.06068838154702704
final_errors,Fear,Anger,12,37,0.10117117801270273
final_errors,Fear,Disgust,12,37,0.18534124890648648
final_errors,Fear,Fear,12,37,0.2036879258567567
final_errors,Fear,Happiness,12,37,0.28606521862054046
final_errors,Fear,Neutral,12,37,0.08348559167297301
final_errors,Fear,Sadness,12,37,0.07338471888729732
final_errors,Fear,Surprise,12,37,0.06686411753108108
final_errors,Fear,Anger,13,37,0.11214660626054056
final_errors,Fear,Disgust,13,37,0.19121661064378379
final_errors,Fear,Fear,13,37,0.20426787720486483
final_errors,Fear,Happiness,13,37,0.26308402660567565
final_errors,Fear,Neutral,13,37,0.08494248077378379
final_errors,Fear,Sadness,13,37,0.06825870344999996
final_errors,Fear,Surprise,13,37,0.0760836957327027
final_errors,Fear,Anger,14,37,0.11495334824486488
final_errors,Fear,Disgust,14,37,0.19728910241351355
final_errors,Fear,Fear,14,37,0.19712183614216222
final_errors,Fear,Happiness,14,37,0.2556134698029729
final_errors,Fear,Neutral,14,37,0.08852450955945947
final_errors,Fear,Sadness,14,37,0.0640008306702703
final_errors,Fear,Surprise,14,37,0.08249689536432432
final_errors,Fear,Anger,15,37,0.10423480417567567
final_errors,Fear,Disgust,15,37,0.21351301885243243
final_errors,Fear,Fear,15,37,0.1933865092459459
final_errors,Fear,Happiness,15,37,0.24848125743540542
final_errors,Fear,Neutral,15,37,0.09237902399729729
final_errors,Fear,Sadness,15,37,0.05651796654864862
final_errors,Fear,Surprise,15,37,0.09148742239027027
final_errors,Fear,Anger,16,37,0.09171041612081082
final_errors,Fear,Disgust,16,37,0.2146457051837838
final_errors,Fear,Fear,16,37,0.20714586252162162
final_errors,Fear,Happiness,16,37,0.2394389382348648
final_errors,Fear,Neutral,16,37,0.08755559850540542
final_errors,Fear,Sadness,16,37,0.04753411055351354
final_errors,Fear,Surprise,16,37,0.11196936611027027
final_errors,Fear,Anger,17,37,0.08068687352972975
final_errors,Fear,Disgust,17,37,0.22795946587567567
final_errors,Fear,Fear,17,37,0.20573749915999998
final_errors,Fear,Happiness,17,37,0.22842950084702707
final_errors,Fear,Neutral,17,37,0.09223360702432433
final_errors,Fear,Sadness,17,37,0.04245472956162162
final_errors,Fear,Surprise,17,37,0.12249832141756754
final_errors,Fear,Anger,18,37,0.06792013105999996
final_errors,Fear,Disgust,18,37,0.23759659236594596
final_errors,Fear,Fear,18,37,0.20253018233243245
final_errors,Fear,Happiness,18,37,0.22654003874864864
final_errors,Fear,Neutral,18,37,0.09949202340540543
final_errors,Fear,Sadness,18,37,0.04293738423405406
final_errors,Fear,Surprise,18,37,0.1229836496737838
final_errors,Fear,Anger,19,37,0.06578742169459459
final_errors,Fear,Disgust,19,37,0.25583868094297313
final_errors,Fear,Fear,19,37,0.19334809889810814
final_errors,Fear,Happiness,19,37,0.21310154024891892
final_errors,Fear,Neutral,19,37,0.08833801749459458
final_errors,Fear,Sadness,19,37,0.05003299112351351
final_errors,Fear,Surprise,19,37,0.13355324456648648
final_errors,Fear,Anger,20,37,0.05919616265675675
final_errors,Fear,Disgust,20,37,0.27100940001999996
final_errors,Fear,Fear,20,37,0.1724304275945946
final_errors,Fear,Happiness,20,37,0.2057077204202703
final_errors,Fear,Neutral,20,37,0.08779593581081081
final_errors,Fear,Sadness,20,37,0.05637805172810812
final_errors,Fear,Surprise,20,37,0.1474823054016216
final_errors,Fear,Anger,21,37,0.03807494383216218
final_errors,Fear,Disgust,21,37,0.29302867905702695
final_errors,Fear,Fear,21,37,0.15659555934864863
final_errors,Fear,Happiness,21,37,0.20354818610243244
final_errors,Fear,Neutral,21,37,0.08937486114864863
final_errors,Fear,Sadness,21,37,0.054213776488108094
final_errors,Fear,Surprise,21,37,0.16516400018513513
final_errors,Fear,Anger,22,37,0.030490030840540545
final_errors,Fear,Disgust,22,37,0.3081796530548647
final_errors,Fear,Fear,22,37,0.1540418554648649
final_errors,Fear,Happiness,22,37,0.20102265131081082
final_errors,Fear,Neutral,22,37,0.08882869810675673
final_errors,Fear,Sadness,22,37,0.0454324456554054
final_errors,Fear,Surprise,22,37,0.17200466214543242
final_errors,Fear,Anger,23,37,0.035512369869459465
final_errors,Fear,Disgust,23,37,0.32766084275513513
final_errors,Fear,Fear,23,37,0.13863170178918918
final_errors,Fear,Happiness,23,37,0.19561122831162162
final_errors,Fear,Neutral,23,37,0.08778391534054054
final_errors,Fear,Sadness,23,37,0.03398647980675677
final_errors,Fear,Surprise,23,37,0.18081346824297295
final_errors,Fear,Anger,24,37,0.033955367029459456
final_errors,Fear,Disgust,24,37,0.3565946568727027
final_errors,Fear,Fear,24,37,0.11909775394054052
final_errors,Fear,Happiness,24,37,0.18797187688297298
final_errors,Fear,Neutral,24,37,0.08137301554000002
final_errors,Fear,Sadness,24,37,0.022486883704864857
final_errors,Fear,Surprise,24,37,0.19852045261891887
final_errors,Fear,Anger,25,37,0.03167502517729729
final_errors,Fear,Disgust,25,37,0.37511617576999995
final_errors,Fear,Fear,25,37,0.11317219008918919
final_errors,Fear,Happiness,25,37,0.18679416745324326
final_errors,Fear,Neutral,25,37,0.07181277510189195
final_errors,Fear,Sadness,25,37,0.015934034213243242
final_errors,Fear,Surprise,25,37,0.20549562440729732
final_errors,Fear,Anger,26,37,0.026400126586486487
final_errors,Fear,Disgust,26,37,0.3806505590491891
final_errors,Fear,Fear,26,37,0.10272742792702703
final_errors,Fear,Happiness,26,37,0.20088192408729727
final_errors,Fear,Neutral,26,37,0.06909262264135134
final_errors,Fear,Sadness,26,37,0.011578972727837838
final_errors,Fear,Surprise,26,37,0.20866836964340538
final_errors,Fear,Anger,27,37,0.02541234016891892
final_errors,Fear,Disgust,27,37,0.3838207410362162
final_errors,Fear,Fear,27,37,0.10265387139189187
final_errors,Fear,Happiness,27,37,0.20918651113729725
final_errors,Fear,Neutral,27,37,0.0632797536527027
final_errors,Fear,Sadness,27,37,0.009767769485675676
final_errors,Fear,Surprise,27,37,0.20587900503621623
final_errors,Fear,Anger,28,37,0.026626683734324325
final_errors,Fear,Disgust,28,37,0.3782060741743243
final_errors,Fear,Fear,28,37,0.11204852218108106
final_errors,Fear,Happiness,28,37,0.20999520715281078
final_errors,Fear,Neutral,28,37,0.06549276023351355
final_errors,Fear,Sadness,28,37,0.008989098283513512
final_errors,Fear,Surprise,28,37,0.19864165363162162
final_errors,Fear,Anger,29,37,0.026069723133513516
final_errors,Fear,Disgust,29,37,0.38594359176459453
final_errors,Fear,Fear,29,37,0.11436068088918919
final_errors,Fear,Happiness,29,37,0.2060454608856757
final_errors,Fear,Neutral,29,37,0.06676915791864863
final_errors,Fear,Sadness,29,37,0.009746085327567568
final_errors,Fear,Surprise,29,37,0.19106531003054053
final_errors,Fear,Anger,30,37,0.01991137506486486
final_errors,Fear,Disgust,30,37,0.39105991064486484
final_errors,Fear,Fear,30,37,0.12766873975675672
final_errors,Fear,Happiness,30,37,0.19297052037945947
final_errors,Fear,Neutral,30,37,0.08604243379459459
final_errors,Fear,Sadness,30,37,0.008570683127837837
final_errors,Fear,Surprise,30,37,0.17377634465972974
final_errors,Happiness,Anger,1,9,0.33188767111111106
final_errors,Happiness,Disgust,1,9,0.20772954888888887
final_errors,Happiness,Fear,1,9,0.09856206555555555
final_errors,Happiness,Happiness,1,9,0.11078965411111111
final_errors,Happiness,Neutral,1,9,0.06692236622222221
final_errors,Happiness,Sadness,1,9,0.14429606166666664
final_errors,Happiness,Surprise,1,9,0.03981265444444444
final_errors,Happiness,Anger,2,9,0.48110506211111115
final_errors,Happiness,Disgust,2,9,0.20402984400000002
final_errors,Happiness,Fear,2,9,0.05574616245555556
final_errors,Happiness,Happiness,2,9,0.08491237377777777
final_errors,Happiness,Neutral,2,9,0.033067215222222224
final_errors,Happiness,Sadness,2,9,0.127006874
final_errors,Happiness,Surprise,2,9,0.014132467022222222
final_errors,Happiness,Anger,3,9,0.5312468122222224
final_errors,Happiness,Disgust,3,9,0.19907652655555555
final_errors,Happiness,Fear,3,9,0.03953383151111111
final_errors,Happiness,Happiness,3,9,0.08631566686666665
final_errors,Happiness,Neutral,3,9,0.022126924888888885
final_errors,Happiness,Sadness,3,9,0.11414379988888888
final_errors,Happiness,Surprise,3,9,0.007556443182222223
final_errors,Happiness,Anger,4,9,0.5407533985555556
final_errors,Happiness,Disgust,4,9,0.17705364199999998
final_errors,Happiness,Fear,4,9,0.03623079273333333
final_errors,Happiness,Happiness,4,9,0.08567613348888889
final_errors,Happiness,Neutral,4,9,0.019525386222222222
final_errors,Happiness,Sadness,4,9,0.1354141347777778
final_errors,Happiness,Surprise,4,9,0.005346484626666667
final_errors,Happiness,Anger,5,9,0.5322327094444445
final_errors,Happiness,Disgust,5,9,0.17723228544444444
final_errors,Happiness,Fear,5,9,0.03612137677777779
final_errors,Happiness,Happiness,5,9,0.08545782831111111
final_errors,Happiness,Neutral,5,9,0.030559652555555556
final_errors,Happiness,Sadness,5,9,0.13367163893333334
final_errors,Happiness,Surprise,5,9,0.00472450237111111
final_errors,Happiness,Anger,6,9,0.5427245658888888
final_errors,Happiness,Disgust,6,9,0.17319171833333333
final_errors,Happiness,Fear,6,9,0.03033152896666667
final_errors,Happiness,Happiness,6,9,0.084791375
final_errors,Happiness,Neutral,6,9,0.029703563555555552
final_errors,Happiness,Sadness,6,9,0.13513558544444446
final_errors,Happiness,Surprise,6,9,0.004121668885555555
final_errors,Happiness,Anger,7,9,0.569423593
final_errors,Happiness,Disgust,7,9,0.16742632588888892
final_errors,Happiness,Fear,7,9,0.029929763555555558
final_errors,Happiness,Happiness,7,9,0.08462706886666665
final_errors,Happiness,Neutral,7,9,0.025975531066666665
final_errors,Happiness,Sadness,7,9,0.11878949656666668
final_errors,Happiness,Surprise,7,9,0.0038282527377777775
final_errors,Happiness,Anger,8,9,0.5730345482222222
final_errors,Happiness,Disgust,8,9,0.15013005299999999
final_errors,Happiness,Fear,8,9,0.03241326201111112
final_errors,Happiness,Happiness,8,9,0.08169836308888888
final_errors,Happiness,Neutral,8,9,0.040619218222222225
final_errors,Happiness,Sadness,8,9,0.11821214097777778
final_errors,Happiness,Surprise,8,9,0.0038924223033333333
final_errors,Happiness,Anger,9,9,0.6298295657777779
final_errors,Happiness,Disgust,9,9,0.11686761155555556
final_errors,Happiness,Fear,9,9,0.03468680422222223
final_errors,Happiness,Happiness,9,9,0.07759981007777778
final_errors,Happiness,Neutral,9,9,0.02939538527777778
final_errors,Happiness,Sadness,9,9,0.10728374001111111
final_errors,Happiness,Surprise,9,9,0.004337078722222222
final_errors,Happiness,Anger,10,9,0.6736599115555556
final_errors,Happiness,Disgust,10,9,0.10918386144444447
final_errors,Happiness,Fear,10,9,0.03763670014444444
final_errors,Happiness,Happiness,10,9,0.07632250513333333
final_errors,Happiness,Neutral,10,9,0.02504184872222222
final_errors,Happiness,Sadness,10,9,0.07363183024444445
final_errors,Happiness,Surprise,10,9,0.004523343929999999
final_errors,Happiness,Anger,11,9,0.6762644395555555
final_errors,Happiness,Disgust,11,9,0.10443816555555555
final_errors,Happiness,Fear,11,9,0.041137640833333336
final_errors,Happiness,Happiness,11,9,0.08802976115555555
final_errors,Happiness,Neutral,11,9,0.025841859722222218
final_errors,Happiness,Sadness,11,9,0.0597139034
final_errors,Happiness,Surprise,11,9,0.0045742616
final_errors,Happiness,Anger,12,9,0.6849203905555555
final_errors,Happiness,Disgust,12,9,0.09877111966666668
final_errors,Happiness,Fear,12,9,0.049399467866666665
final_errors,Happiness,Happiness,12,9,0.08109611156666667
final_errors,Happiness,Neutral,12,9,0.03031229466666667
final_errors,Happiness,Sadness,12,9,0.050879110577777775
final_errors,Happiness,Surprise,12,9,0.004621478228888889
final_errors,Happiness,Anger,13,9,0.716363083
final_errors,Happiness,Disgust,13,9,0.08800778699999999
final_errors,Happiness,Fear,13,9,0.0537387239
final_errors,Happiness,Happiness,13,9,0.05224447085555555
final_errors,Happiness,Neutral,13,9,0.044061578088888886
final_errors,Happiness,Sadness,13,9,0.040954278733333335
final_errors,Happiness,Surprise,13,9,0.004630077633333333
final_errors,Happiness,Anger,14,9,0.7128402734444443
final_errors,Happiness,Disgust,14,9,0.0857870581111111
final_errors,Happiness,Fear,14,9,0.06410279433333335
final_errors,Happiness,Happiness,14,9,0.05864414269999999
final_errors,Happiness,Neutral,14,9,0.0380851332
final_errors,Happiness,Sadness,14,9,0.035800844933333326
final_errors,Happiness,Surprise,14,9,0.004739767718888889
final_errors,Happiness,Anger,15,9,0.6952603411111112
final_errors,Happiness,Disgust,15,9,0.081269753
final_errors,Happiness,Fear,15,9,0.06748070486666666
