true_label,rank,fea_name,raw_difference_incorrect_minus_correct,sd_scaled_difference,abs_sd_scaled_difference,is_paper_relevant_fea
Disgust,13,EyesLookRightL,-0.061405164040871804,-0.6660096142167178,0.6660096142167178,False
Disgust,14,LipPressorL,-0.029118929982476508,-0.6572142456352464,0.6572142456352464,True
Disgust,15,LipPressorR,-0.029175930963783885,-0.6536690371351238,0.6536690371351238,True
Disgust,16,LidTightenerR,-0.12184994979866878,-0.6480525919616547,0.6480525919616547,True
Disgust,17,LipCornerPullerL,0.13684542722970738,0.6062499376710675,0.6062499376710675,True
Disgust,18,LipCornerPullerR,0.139106120385808,0.60250522278939,0.60250522278939,True
Disgust,19,ChinRaiserT,-0.10944269173110639,-0.5783471057922506,0.5783471057922506,True
Disgust,20,LowerLipDepressorL,0.06497055632451439,0.5428840854290887,0.5428840854290887,True
Disgust,21,LowerLipDepressorR,0.05811674109978007,0.4979940556083683,0.4979940556083683,True
Disgust,22,LipStretcherL,-0.05361689126616158,-0.4972347146488196,0.4972347146488196,True
Disgust,23,UpperLidRaiserL,-0.08737916327782458,-0.48824704932640506,0.48824704932640506,True
Disgust,24,LipStretcherR,-0.050057506149669126,-0.4408579150537478,0.4408579150537478,True
Disgust,25,DimplerL,0.048003939804586684,0.41974217226304195,0.41974217226304195,False
Disgust,26,DimplerR,0.04724135532048221,0.4150238831671952,0.4150238831671952,False
Disgust,27,LidTightenerL,-0.07226051293272423,-0.4014899533414322,0.4014899533414322,True
Disgust,28,EyesClosedR,-0.04148071727162883,-0.39309788127656825,0.39309788127656825,False
Disgust,29,UpperLidRaiserR,-0.083382226373549,-0.38751924742119964,0.38751924742119964,True
Disgust,30,ChinRaiserB,-0.0783060015203648,-0.38063605202814715,0.38063605202814715,True
Disgust,31,LipPuckerL,-0.040775564115437465,-0.37784551251322546,0.37784551251322546,False
Disgust,32,JawDrop,0.06544201415962539,0.36651896347114354,0.36651896347114354,True
Disgust,33,LipPuckerR,-0.03850127483743153,-0.35910662239937596,0.35910662239937596,False
Disgust,34,LipCornerDepressorL,-0.05542702147656388,-0.33272914165204215,0.33272914165204215,True
Disgust,35,CheekPuffL,0.002832160873737129,0.2981099057735323,0.2981099057735323,False
Disgust,36,LipCornerDepressorR,-0.04293635805799373,-0.26571066808994637,0.26571066808994637,True
Disgust,37,LipsToward,-0.011008211359262034,-0.2607501300785874,0.2607501300785874,False
Disgust,38,CheekPuffR,0.0027208516069651186,0.255652040567387,0.255652040567387,False
Disgust,39,JawThrust,0.016756091317518377,0.2467133346198079,0.2467133346198079,False
Disgust,40,LipSuckRB,-0.020581464002631403,-0.19754402391117226,0.19754402391117226,False
