subset,true_class,output_class,prefix_length,n_sequences,mean_probability
final_errors,Surprise,Neutral,6,2,0.00023937370499999997
final_errors,Surprise,Sadness,6,2,0.00422844273
final_errors,Surprise,Surprise,6,2,0.481508693
final_errors,Surprise,Anger,7,2,0.408046788235
final_errors,Surprise,Disgust,7,2,0.08107000909999999
final_errors,Surprise,Fear,7,2,0.023659129115
final_errors,Surprise,Happiness,7,2,0.0002372359
final_errors,Surprise,Neutral,7,2,0.0001746231
final_errors,Surprise,Sadness,7,2,0.0036144937849999998
final_errors,Surprise,Surprise,7,2,0.483197713
final_errors,Surprise,Anger,8,2,0.41097381536
final_errors,Surprise,Disgust,8,2,0.07842199915
final_errors,Surprise,Fear,8,2,0.027457307435
final_errors,Surprise,Happiness,8,2,0.000212377615
final_errors,Surprise,Neutral,8,2,0.0001546561825
final_errors,Surprise,Sadness,8,2,0.00320520068
final_errors,Surprise,Surprise,8,2,0.4795746435
final_errors,Surprise,Anger,9,2,0.40778304715
final_errors,Surprise,Disgust,9,2,0.08159493200000001
final_errors,Surprise,Fear,9,2,0.0330935391
final_errors,Surprise,Happiness,9,2,0.00020204040500000002
final_errors,Surprise,Neutral,9,2,0.00014580866
final_errors,Surprise,Sadness,9,2,0.0028319821
final_errors,Surprise,Surprise,9,2,0.4743485965
final_errors,Surprise,Anger,10,2,0.40775038095000005
final_errors,Surprise,Disgust,10,2,0.08037813805
final_errors,Surprise,Fear,10,2,0.039895131315
final_errors,Surprise,Happiness,10,2,0.00020058156
final_errors,Surprise,Neutral,10,2,0.00014219799
final_errors,Surprise,Sadness,10,2,0.002694791925
final_errors,Surprise,Surprise,10,2,0.4689387565
final_errors,Surprise,Anger,11,2,0.393791054135
final_errors,Surprise,Disgust,11,2,0.09226429380000001
final_errors,Surprise,Fear,11,2,0.049047374275
final_errors,Surprise,Happiness,11,2,0.00021120984999999998
final_errors,Surprise,Neutral,11,2,0.0001469889
final_errors,Surprise,Sadness,11,2,0.002622500385
final_errors,Surprise,Surprise,11,2,0.46191657550000004
final_errors,Surprise,Anger,12,2,0.373530398475
final_errors,Surprise,Disgust,12,2,0.1011730005
final_errors,Surprise,Fear,12,2,0.062317553085000005
final_errors,Surprise,Happiness,12,2,0.00024047711499999998
final_errors,Surprise,Neutral,12,2,0.000171397563
final_errors,Surprise,Sadness,12,2,0.003019699325
final_errors,Surprise,Surprise,12,2,0.459547503
final_errors,Surprise,Anger,13,2,0.35452289993999997
final_errors,Surprise,Disgust,13,2,0.1120421581
final_errors,Surprise,Fear,13,2,0.075641251985
final_errors,Surprise,Happiness,13,2,0.000261363455
final_errors,Surprise,Neutral,13,2,0.00018565573
final_errors,Surprise,Sadness,13,2,0.003128513
final_errors,Surprise,Surprise,13,2,0.45421819
final_errors,Surprise,Anger,14,2,0.33203309614
final_errors,Surprise,Disgust,14,2,0.1146579598
final_errors,Surprise,Fear,14,2,0.10357748134
final_errors,Surprise,Happiness,14,2,0.00030339533
final_errors,Surprise,Neutral,14,2,0.000215269035
final_errors,Surprise,Sadness,14,2,0.0036321421850000002
final_errors,Surprise,Surprise,14,2,0.445580735
final_errors,Surprise,Anger,15,2,0.32018002138999996
final_errors,Surprise,Disgust,15,2,0.114509738
final_errors,Surprise,Fear,15,2,0.12988263855
final_errors,Surprise,Happiness,15,2,0.00033688213
final_errors,Surprise,Neutral,15,2,0.00024204727000000001
final_errors,Surprise,Sadness,15,2,0.00381253445
final_errors,Surprise,Surprise,15,2,0.43103617
final_errors,Surprise,Anger,16,2,0.31481966085
final_errors,Surprise,Disgust,16,2,0.11131937049999999
final_errors,Surprise,Fear,16,2,0.15873931873000002
final_errors,Surprise,Happiness,16,2,0.000366749495
final_errors,Surprise,Neutral,16,2,0.000266670945
final_errors,Surprise,Sadness,16,2,0.00391702293
final_errors,Surprise,Surprise,16,2,0.41057121
final_errors,Surprise,Anger,17,2,0.30536644418000003
final_errors,Surprise,Disgust,17,2,0.114247118
final_errors,Surprise,Fear,17,2,0.1941585942
final_errors,Surprise,Happiness,17,2,0.00040395769
final_errors,Surprise,Neutral,17,2,0.00030549259
final_errors,Surprise,Sadness,17,2,0.00391874365
final_errors,Surprise,Surprise,17,2,0.38159966
final_errors,Surprise,Anger,18,2,0.30428649753000003
final_errors,Surprise,Disgust,18,2,0.113730644
final_errors,Surprise,Fear,18,2,0.23094882845
final_errors,Surprise,Happiness,18,2,0.00043343137
final_errors,Surprise,Neutral,18,2,0.000335564
final_errors,Surprise,Sadness,18,2,0.003984194485
final_errors,Surprise,Surprise,18,2,0.34628086
final_errors,Surprise,Anger,19,2,0.30130249583499996
final_errors,Surprise,Disgust,19,2,0.1136635085
final_errors,Surprise,Fear,19,2,0.26665163075
final_errors,Surprise,Happiness,19,2,0.00046373058
final_errors,Surprise,Neutral,19,2,0.00036375142
final_errors,Surprise,Sadness,19,2,0.00391496375
final_errors,Surprise,Surprise,19,2,0.31363993
final_errors,Surprise,Anger,20,2,0.3013368454
final_errors,Surprise,Disgust,20,2,0.1128600785
final_errors,Surprise,Fear,20,2,0.30032134915
final_errors,Surprise,Happiness,20,2,0.000478996305
final_errors,Surprise,Neutral,20,2,0.00038454309500000005
final_errors,Surprise,Sadness,20,2,0.00390743585
final_errors,Surprise,Surprise,20,2,0.280710735
final_errors,Surprise,Anger,21,2,0.299857324965
final_errors,Surprise,Disgust,21,2,0.1118224855
final_errors,Surprise,Fear,21,2,0.336045874385
final_errors,Surprise,Happiness,21,2,0.000491745165
final_errors,Surprise,Neutral,21,2,0.00041597758999999997
final_errors,Surprise,Sadness,21,2,0.0038662173
final_errors,Surprise,Surprise,21,2,0.24750039000000001
final_errors,Surprise,Anger,22,2,0.29738991035
final_errors,Surprise,Disgust,22,2,0.11096579200000001
final_errors,Surprise,Fear,22,2,0.360801686575
final_errors,Surprise,Happiness,22,2,0.0004971945
final_errors,Surprise,Neutral,22,2,0.000417350495
final_errors,Surprise,Sadness,22,2,0.0038841649299999996
final_errors,Surprise,Surprise,22,2,0.226043895
final_errors,Surprise,Anger,23,2,0.29804670939
final_errors,Surprise,Disgust,23,2,0.110009295
final_errors,Surprise,Fear,23,2,0.38431590255000003
final_errors,Surprise,Happiness,23,2,0.000503549035
final_errors,Surprise,Neutral,23,2,0.000443535135
final_errors,Surprise,Sadness,23,2,0.00384919845
final_errors,Surprise,Surprise,23,2,0.2028318
final_errors,Surprise,Anger,24,2,0.29662535609499996
final_errors,Surprise,Disgust,24,2,0.114088331
final_errors,Surprise,Fear,24,2,0.40024485654999997
final_errors,Surprise,Happiness,24,2,0.000508909985
final_errors,Surprise,Neutral,24,2,0.0004794618
final_errors,Surprise,Sadness,24,2,0.003783174975
final_errors,Surprise,Surprise,24,2,0.184269935
final_errors,Surprise,Anger,25,2,0.2987589204
final_errors,Surprise,Disgust,25,2,0.1049219255
final_errors,Surprise,Fear,25,2,0.4134140788
final_errors,Surprise,Happiness,25,2,0.000500739995
final_errors,Surprise,Neutral,25,2,0.0005224555599999999
final_errors,Surprise,Sadness,25,2,0.0038637362500000003
final_errors,Surprise,Surprise,25,2,0.17801812
final_errors,Surprise,Anger,26,2,0.29811860185
final_errors,Surprise,Disgust,26,2,0.1018952035
final_errors,Surprise,Fear,26,2,0.42717333377
final_errors,Surprise,Happiness,26,2,0.000502477275
final_errors,Surprise,Neutral,26,2,0.00052071775
final_errors,Surprise,Sadness,26,2,0.003872813285
final_errors,Surprise,Surprise,26,2,0.167916815
final_errors,Surprise,Anger,27,2,0.27598879513
final_errors,Surprise,Disgust,27,2,0.1731914775
final_errors,Surprise,Fear,27,2,0.4289317816
final_errors,Surprise,Happiness,27,2,0.00054903843
final_errors,Surprise,Neutral,27,2,0.000640981485
final_errors,Surprise,Sadness,27,2,0.003687052
final_errors,Surprise,Surprise,27,2,0.117010865
final_errors,Surprise,Anger,28,2,0.252158989855
final_errors,Surprise,Disgust,28,2,0.197430482
final_errors,Surprise,Fear,28,2,0.43470313945
final_errors,Surprise,Happiness,28,2,0.000577707515
final_errors,Surprise,Neutral,28,2,0.00075295347
final_errors,Surprise,Sadness,28,2,0.00390291684
final_errors,Surprise,Surprise,28,2,0.110473795
final_errors,Surprise,Anger,29,2,0.237923001835
final_errors,Surprise,Disgust,29,2,0.2225975928
final_errors,Surprise,Fear,29,2,0.4394145838
final_errors,Surprise,Happiness,29,2,0.000657133945
final_errors,Surprise,Neutral,29,2,0.0010469199
final_errors,Surprise,Sadness,29,2,0.0044883053
final_errors,Surprise,Surprise,29,2,0.093872445
final_errors,Surprise,Anger,30,2,0.21807193545
final_errors,Surprise,Disgust,30,2,0.24173119699999998
final_errors,Surprise,Fear,30,2,0.4413392625
final_errors,Surprise,Happiness,30,2,0.000784862975
final_errors,Surprise,Neutral,30,2,0.001724340175
final_errors,Surprise,Sadness,30,2,0.00575780985
final_errors,Surprise,Surprise,30,2,0.090590545
